#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],plate,mjd,fiber
spec-10725-58250-0239.fits,sdssdr12,-69.655,K4,-1,10725,58250,239
spec-7741-58078-0486.fits,sdssdr12,-15.58166667,M4,0.5,7741,58078,486
spec-4422-55533-0708.fits,sdssdr12,-65.81833333,F3,-2,4422,55533,708
spec-9355-57814-0710.fits,sdssdr12,13.3025,M3,-1,9355,57814,710
spec-8839-57846-0986.fits,sdssdr12,-36.37833333,M1,0.5,8839,57846,986
spec-8168-56992-0506.fits,sdssdr12,53.655,K7,0.5,8168,56992,506
spec-7407-56772-0350.fits,sdssdr12,-101.3483333,F1,-1.5,7407,56772,350
spec-7281-57007-0512.fits,sdssdr12,-9.323333333,K7+WD2,0,7281,57007,512
spec-7760-58080-0316.fits,sdssdr12,-5.465,M2+C5,0,7760,58080,316
spec-7709-57666-0821.fits,sdssdr12,-66.145,M5,0.5,7709,57666,821
spec-7406-56805-0648.fits,sdssdr12,-33.6775,M4,0.5,7406,56805,648
spec-10229-58441-0307.fits,sdssdr12,47.13,M1,0.5,10229,58441,307
spec-2606-54154-0528.fits,sdssdr12,-129.245,F2,-0.5,2606,54154,528
spec-7284-56683-0508.fits,sdssdr12,-19.46833333,M4,0.5,7284,56683,508
spec-10661-58171-0607.fits,sdssdr12,-20.25666667,M2,1,10661,58171,607
spec-7417-56753-0474.fits,sdssdr12,-171.765,F8,-1.5,7417,56753,474
spec-11062-58509-0942.fits,sdssdr12,-45.92666667,M5,0.5,11062,58509,942
spec-7515-56781-0042.fits,sdssdr12,-57.725,M3,0.5,7515,56781,42
spec-11070-58452-0200.fits,sdssdr12,60.61666666,K3,-1,11070,58452,200
spec-7326-56710-0369.fits,sdssdr12,23.71166667,M5,0.5,7326,56710,369
spec-7380-56753-0590.fits,sdssdr12,-49.58666667,G8+K3,0,7380,56753,590
spec-2531-54572-0446.fits,sdssdr12,176.8033333,M2+WD4,0,2531,54572,446
spec-7603-56960-0059.fits,sdssdr12,-87.09333333,G9+K4,0,7603,56960,59
spec-7683-58133-0994.fits,sdssdr12,-29.04666667,M3,0.5,7683,58133,994
spec-7819-57280-0235.fits,sdssdr12,5.035,M4,0.5,7819,57280,235
spec-7871-56902-0256.fits,sdssdr12,-75.255,M8,-0.5,7871,56902,256
spec-10292-58113-0872.fits,sdssdr12,97.8,M2,1,10292,58113,872
spec-7728-58138-0345.fits,sdssdr12,-114.0133333,M5,0.5,7728,58138,345
spec-7290-57073-0550.fits,sdssdr12,-12.43666667,G3,0,7290,57073,550
spec-7412-57162-0475.fits,sdssdr12,-14.13833333,M3,-1,7412,57162,475
spec-10258-58492-0878.fits,sdssdr12,-4.183333333,M3,0.5,10258,58492,878
spec-7599-56955-0167.fits,sdssdr12,-83.56333333,G7+WD10,0,7599,56955,167
spec-11387-58512-0816.fits,sdssdr12,-32.52,M4,0.5,11387,58512,816
spec-8278-56990-0846.fits,sdssdr12,-61.00333333,M4,0.5,8278,56990,846
spec-7320-56722-0942.fits,sdssdr12,-0.223333333,K5+M1,0,7320,56722,942
spec-7288-57039-0132.fits,sdssdr12,29.06833333,M3,0.5,7288,57039,132
spec-7766-58395-0281.fits,sdssdr12,-14.855,K4,-1,7766,58395,281
spec-10660-58466-0091.fits,sdssdr12,22.23166667,M2,1,10660,58466,91
spec-7858-57281-0038.fits,sdssdr12,23.915,C5,0,7858,57281,38
spec-7859-57282-0396.fits,sdssdr12,34.2,M4,0.5,7859,57282,396
spec-7707-57663-0921.fits,sdssdr12,-37.855,M4,0.5,7707,57663,921
spec-8368-57431-0916.fits,sdssdr12,70.06333333,M5,0.5,8368,57431,916
spec-8414-57846-0239.fits,sdssdr12,-5.378333333,M2+C3,0,8414,57846,239
spec-7674-57359-0958.fits,sdssdr12,-16.95166667,K7,0.5,7674,57359,958
spec-8410-57481-0506.fits,sdssdr12,-2.715,M2,1,8410,57481,506
spec-7292-56709-0767.fits,sdssdr12,-39.3625,M5,0.5,7292,56709,767
spec-7405-57134-0130.fits,sdssdr12,4.586666667,G8+WD4,0,7405,57134,130
spec-8400-57837-0762.fits,sdssdr12,67.33833333,M7,0.5,8400,57837,762
spec-7744-58396-0102.fits,sdssdr12,-39.0325,M3,0.5,7744,58396,102
spec-7767-58049-0985.fits,sdssdr12,20.835,M1,-0.5,7767,58049,985
spec-10722-58281-0547.fits,sdssdr12,45.6725,M4,0.5,10722,58281,547
spec-3958-55329-0474.fits,sdssdr12,-105.1216667,F7,0,3958,55329,474
spec-8203-57428-0832.fits,sdssdr12,-23.935,M5,0.5,8203,57428,832
spec-7387-57038-0928.fits,sdssdr12,17.59,M3,0.5,7387,57038,928
spec-7276-57061-0634.fits,sdssdr12,-20.80666667,K4+M1,0,7276,57061,634
spec-10750-58199-0880.fits,sdssdr12,-68.5425,F5,-2,10750,58199,880
spec-11377-58434-0291.fits,sdssdr12,6.238333333,F9,-1,11377,58434,291
spec-7423-57135-0544.fits,sdssdr12,-52.0525,K5+WD2,0,7423,57135,544
spec-7728-58138-0892.fits,sdssdr12,-3.178333333,M2,1,7728,58138,892
spec-7643-57302-0280.fits,sdssdr12,-95.16,M4,0.5,7643,57302,280
spec-7428-56781-0576.fits,sdssdr12,-73.72333333,M2,0,7428,56781,576
spec-8215-58197-0942.fits,sdssdr12,-51.93,M2,0,8215,58197,942
spec-7633-56931-0230.fits,sdssdr12,-89.87,G8,0,7633,56931,230
spec-7593-56958-0236.fits,sdssdr12,-20.92,M3,-1,7593,56958,236
spec-7376-56749-0106.fits,sdssdr12,27.35166667,M3,0.5,7376,56749,106
spec-8217-58172-0130.fits,sdssdr12,-128.165,K3+WD2,0,8217,58172,130
spec-7430-57105-0753.fits,sdssdr12,-54.245,M4,0.5,7430,57105,753
spec-7915-57309-0302.fits,sdssdr12,18.44333333,M3,-1,7915,57309,302
spec-7860-57006-0434.fits,sdssdr12,78.41833333,M2,1,7860,57006,434
spec-8840-57425-0490.fits,sdssdr12,35.00833333,M2,1,8840,57425,490
spec-7427-56751-0673.fits,sdssdr12,-17.30666667,G5+K3,0,7427,56751,673
spec-7283-57063-0632.fits,sdssdr12,-13.16,M3,0.5,7283,57063,632
spec-8871-57519-0088.fits,sdssdr12,-28.85166667,M3,0.5,8871,57519,88
spec-8225-57375-0185.fits,sdssdr12,-22.1,M3,0.5,8225,57375,185
spec-1774-53759-0104.fits,sdssdr12,-125.4466667,A7,0,1774,53759,104
spec-7664-57367-0050.fits,sdssdr12,-21.195,M5,0.5,7664,57367,50
spec-7308-56709-0110.fits,sdssdr12,2.371666667,M3,-1,7308,56709,110
spec-7730-58107-0365.fits,sdssdr12,-48.93166667,M3,0.5,7730,58107,365
spec-7691-57040-0977.fits,sdssdr12,-77.06166666,M1,0.5,7691,57040,977
spec-7726-58154-0653.fits,sdssdr12,28.4125,M4,0.5,7726,58154,653
spec-11120-58510-0184.fits,sdssdr12,-42.735,M3,0.5,11120,58510,184
spec-7425-56777-0420.fits,sdssdr12,-30.275,K7,0.5,7425,56777,420
spec-8367-57429-0072.fits,sdssdr12,-37.45333333,M4,0.5,8367,57429,72
spec-7325-56717-0193.fits,sdssdr12,27.00166667,K2,-1,7325,56717,193
spec-10254-58514-0751.fits,sdssdr12,38.725,M2,1,10254,58514,751
spec-8293-57361-0674.fits,sdssdr12,-40.995,M1,-0.5,8293,57361,674
spec-7679-57367-0280.fits,sdssdr12,-214.115,G7+WD4,0,7679,57367,280
spec-3852-55243-0114.fits,sdssdr12,205.1116667,M1+WD10,0,3852,55243,114
spec-7283-57063-0327.fits,sdssdr12,14.26166667,WD3,0,7283,57063,327
spec-8539-58021-0471.fits,sdssdr12,34.86,M4,0.5,8539,58021,471
spec-2746-54232-0392.fits,sdssdr12,-226.9983333,A7,0,2746,54232,392
spec-7668-57579-0577.fits,sdssdr12,-3.0975,M5,0.5,7668,57579,577
spec-7758-58402-0271.fits,sdssdr12,-18.595,M0,-0.5,7758,58402,271
spec-10663-58162-0069.fits,sdssdr12,-46.68833333,L0,0,10663,58162,69
spec-8219-57429-0597.fits,sdssdr12,-2.55,M6,0,8219,57429,597
spec-7769-58420-0352.fits,sdssdr12,-36.5225,M2,0,7769,58420,352
spec-11384-58522-0774.fits,sdssdr12,-77.97,M3,-1,11384,58522,774
spec-7320-56722-0780.fits,sdssdr12,48.665,M1,0.5,7320,56722,780
spec-11090-58487-0382.fits,sdssdr12,-48.32666667,M5,0.5,11090,58487,382
spec-8211-57423-0682.fits,sdssdr12,-70.38166666,M1,0.5,8211,57423,682
spec-7697-57574-0669.fits,sdssdr12,20.2425,M1,0.5,7697,57574,669
spec-7379-56713-0229.fits,sdssdr12,17.535,K1,-2,7379,56713,229
spec-7418-57165-0810.fits,sdssdr12,23.0925,M1,0.5,7418,57165,810
spec-7277-56748-0106.fits,sdssdr12,-36.965,K7+M1,0,7277,56748,106
spec-10724-58391-0760.fits,sdssdr12,-84.9275,M4,0.5,10724,58391,760
spec-8210-57426-0425.fits,sdssdr12,-45.325,A7+F0,0,8210,57426,425
spec-7873-57307-0928.fits,sdssdr12,15.12,M4,0.5,7873,57307,928
spec-7516-56782-0985.fits,sdssdr12,1,K3,-1,7516,56782,985
spec-7276-57061-0321.fits,sdssdr12,-72.5825,M3,0.5,7276,57061,321
spec-8732-57418-0443.fits,sdssdr12,-87.07833333,A3+F0,0,8732,57418,443
spec-8868-57781-0146.fits,sdssdr12,-36.675,M0,0.5,8868,57781,146
spec-7285-56991-0416.fits,sdssdr12,44.99333333,M1,0.5,7285,56991,416
spec-7615-56977-0450.fits,sdssdr12,-71.54833333,M2,0,7615,56977,450
spec-7419-56811-0422.fits,sdssdr12,-126.5216667,F6,-1.5,7419,56811,422
spec-7419-56811-0588.fits,sdssdr12,62.13666666,G0,-0.5,7419,56811,588
spec-7324-56935-0530.fits,sdssdr12,-30.45833333,K4+M1,0,7324,56935,530
spec-7394-57131-0788.fits,sdssdr12,-6.506666666,K2+WD2,0,7394,57131,788
spec-7843-56902-0688.fits,sdssdr12,98.44166666,K3,0.5,7843,56902,688
spec-5783-56017-0936.fits,sdssdr12,132.6383333,F6,-1.5,5783,56017,936
spec-7396-56809-0752.fits,sdssdr12,0.828333333,M4,0.5,7396,56809,752
spec-7512-56777-0619.fits,sdssdr12,21.7875,M2,1,7512,56777,619
spec-7628-56978-0442.fits,sdssdr12,-1.541666667,K3,-1,7628,56978,442
spec-7869-57012-0428.fits,sdssdr12,26.0775,K5,-0.5,7869,57012,428
spec-7912-57310-0525.fits,sdssdr12,-28.14666667,M1,0.5,7912,57310,525
spec-7383-56749-0722.fits,sdssdr12,-22.165,K7+M1,0,7383,56749,722
spec-7388-56783-0440.fits,sdssdr12,22.9175,M2,0,7388,56783,440
spec-10271-58497-0880.fits,sdssdr12,5.1525,M3,0.5,10271,58497,880
spec-7664-57367-0816.fits,sdssdr12,1.3225,M6,-0.5,7664,57367,816
spec-7748-58396-0664.fits,sdssdr12,-36.32,M5,0.5,7748,58396,664
spec-8363-58140-0074.fits,sdssdr12,-22.475,K7+M1,0,8363,58140,74
spec-7392-56992-0296.fits,sdssdr12,-61.0325,M0,0.5,7392,56992,296
spec-7860-57006-0208.fits,sdssdr12,31.54,M4,0.5,7860,57006,208
spec-8750-58401-0636.fits,sdssdr12,11.8325,M5,0.5,8750,58401,636
spec-7389-56769-0336.fits,sdssdr12,-60.55666666,F9+WD7,0,7389,56769,336
spec-8407-57839-0556.fits,sdssdr12,-68.27833333,M4,0.5,8407,57839,556
spec-7700-58016-0402.fits,sdssdr12,-58.375,G6,0,7700,58016,402
spec-7830-57043-0199.fits,sdssdr12,-14.6075,M4,0.5,7830,57043,199
spec-7730-58107-0109.fits,sdssdr12,-5.358333333,K2+C4,0,7730,58107,109
spec-7588-56903-0808.fits,sdssdr12,-147.7633333,M5,0.5,7588,56903,808
spec-11073-58451-0047.fits,sdssdr12,-102.6533333,M2,0,11073,58451,47
spec-7394-57131-0858.fits,sdssdr12,-45.155,F7,-2,7394,57131,858
spec-7296-57046-0151.fits,sdssdr12,126.21,M2,1,7296,57046,151
spec-7309-56991-0040.fits,sdssdr12,-41.76333333,M2,0,7309,56991,40
spec-3193-54830-0043.fits,sdssdr12,-8.056666666,F5,-1,3193,54830,43
spec-8751-57685-0886.fits,sdssdr12,10.9775,M6,0,8751,57685,886
spec-7713-58096-0302.fits,sdssdr12,-42.75833333,K5,-0.5,7713,58096,302
spec-8397-57482-0995.fits,sdssdr12,-61.19166666,M4,0.5,8397,57482,995
spec-7860-57006-0658.fits,sdssdr12,-57.3825,F7,-1,7860,57006,658
spec-7693-57361-0505.fits,sdssdr12,-33.5025,M2,1,7693,57361,505
spec-7376-56749-0690.fits,sdssdr12,-60.2675,M1,-0.5,7376,56749,690
spec-7844-56982-0352.fits,sdssdr12,3.575,M6,0,7844,56982,352
spec-7735-58136-0524.fits,sdssdr12,-28.55833333,M4,0.5,7735,58136,524
spec-7396-56809-0928.fits,sdssdr12,-32.6275,M1,0.5,7396,56809,928
spec-7732-58108-0676.fits,sdssdr12,-115.0833333,M2,0,7732,58108,676
spec-7704-57572-0058.fits,sdssdr12,134.7983333,M2+WD2,0,7704,57572,58
spec-8754-58425-0017.fits,sdssdr12,18.75,K7,-0.5,8754,58425,17
spec-7309-56991-0410.fits,sdssdr12,4.66,M3,0.5,7309,56991,410
spec-7287-57042-0323.fits,sdssdr12,19.60333333,K2+C4,0,7287,57042,323
spec-8398-57870-0332.fits,sdssdr12,-46.9325,M4,0.5,8398,57870,332
spec-7423-57135-0728.fits,sdssdr12,-15.1975,M2,1,7423,57135,728
spec-7383-56749-0958.fits,sdssdr12,-81.83,M3,0.5,7383,56749,958
spec-7303-57013-0362.fits,sdssdr12,18.09333333,M4,0.5,7303,57013,362
spec-7685-57062-0687.fits,sdssdr12,-32.49,M5,0.5,7685,57062,687
spec-7680-58131-0448.fits,sdssdr12,-73.69666666,M5,0.5,7680,58131,448
spec-1981-53463-0602.fits,sdssdr12,-83.76166666,F1,-0.5,1981,53463,602
spec-7278-57041-0121.fits,sdssdr12,-5.25,F9,-2,7278,57041,121
spec-7415-57097-0927.fits,sdssdr12,34.39333333,M7,0.5,7415,57097,927
spec-8374-57783-0742.fits,sdssdr12,-59.9625,M3,0.5,8374,57783,742
spec-5047-55833-0987.fits,sdssdr12,-56.035,F6,-1.5,5047,55833,987
spec-10659-58161-0197.fits,sdssdr12,1.616666667,M4,0.5,10659,58161,197
spec-7728-58138-0607.fits,sdssdr12,-45.19,M5,0.5,7728,58138,607
spec-7512-56777-0160.fits,sdssdr12,-12.46,K2+WD3,0,7512,56777,160
spec-7401-56808-0757.fits,sdssdr12,-172.9,K7,-0.5,7401,56808,757
spec-10661-58171-0715.fits,sdssdr12,-56.97,F4,-0.5,10661,58171,715
spec-7849-56980-0944.fits,sdssdr12,-33.1375,M3,0.5,7849,56980,944
spec-7651-57654-0211.fits,sdssdr12,41.22833333,K4,-1,7651,57654,211
spec-7715-57364-0240.fits,sdssdr12,-16.99333333,M0,0.5,7715,57364,240
spec-7618-56898-0485.fits,sdssdr12,-61.3575,M4,0.5,7618,56898,485
spec-8388-57488-0170.fits,sdssdr12,-22.2375,F2,-1.5,8388,57488,170
spec-7670-57328-0988.fits,sdssdr12,-27.41833333,M1,0.5,7670,57328,988
spec-7517-56772-0880.fits,sdssdr12,79.57666666,M3,0.5,7517,56772,880
spec-5386-56008-0688.fits,sdssdr12,66.87,F6,-1.5,5386,56008,688
spec-8191-57390-0780.fits,sdssdr12,-76.5575,M0,0.5,8191,57390,780
spec-7624-57039-0887.fits,sdssdr12,-162.6366667,G4+K3,0,7624,57039,887
spec-7748-58396-0408.fits,sdssdr12,-15.62,M5,0.5,7748,58396,408
spec-8758-58139-0572.fits,sdssdr12,-20.74666667,M5,0.5,8758,58139,572
spec-7288-57039-0165.fits,sdssdr12,2.09,M4,0.5,7288,57039,165
spec-10288-58131-0361.fits,sdssdr12,41.77833333,M1,0.5,10288,58131,361
spec-8406-57513-0780.fits,sdssdr12,-15.5375,M3,-1,8406,57513,780
spec-7399-57162-0402.fits,sdssdr12,15.8175,K7+M2,0,7399,57162,402
spec-7381-56717-0492.fits,sdssdr12,90.865,M2,0,7381,56717,492
spec-8387-57483-0556.fits,sdssdr12,-78.55333333,M0,0.5,8387,57483,556
spec-7513-56780-0432.fits,sdssdr12,11.7575,M1+WD3,0,7513,56780,432
spec-7717-58100-0760.fits,sdssdr12,-91.30833333,K7,-0.5,7717,58100,760
spec-7430-57105-0883.fits,sdssdr12,-168.335,F6,-1.5,7430,57105,883
spec-1989-53772-0236.fits,sdssdr12,-140.0183333,F1,-0.5,1989,53772,236
spec-8302-57389-0898.fits,sdssdr12,-74.42666666,G9,-0.5,8302,57389,898
spec-7695-57654-0580.fits,sdssdr12,43.18,M6,0,7695,57654,580
spec-7392-56992-0150.fits,sdssdr12,-136.2175,F7+G4,0,7392,56992,150
spec-8412-58172-0944.fits,sdssdr12,-108.92,G9,-1.5,8412,58172,944
spec-7409-56809-0814.fits,sdssdr12,-34.78666667,M1,0.5,7409,56809,814
spec-7387-57038-0302.fits,sdssdr12,-46.81,M2,1,7387,57038,302
spec-11126-58436-0266.fits,sdssdr12,-22.4975,M5,0.5,11126,58436,266
spec-8280-57061-0670.fits,sdssdr12,7.363333333,M3,-1,8280,57061,670
spec-7824-57282-0339.fits,sdssdr12,-5.1275,M5,0.5,7824,57282,339
spec-7721-57360-0832.fits,sdssdr12,-44.965,M0,0.5,7721,57360,832
spec-8301-57390-0147.fits,sdssdr12,31.12,M3,0.5,8301,57390,147
spec-7768-58289-0202.fits,sdssdr12,9.088333333,M2,1,7768,58289,202
spec-10263-58464-0822.fits,sdssdr12,-81.19666666,M7,0.5,10263,58464,822
spec-8175-57039-0006.fits,sdssdr12,-10.96,K2,-1,8175,57039,6
spec-8518-58193-0349.fits,sdssdr12,-33.87333333,M5,0.5,8518,58193,349
spec-7517-56772-0496.fits,sdssdr12,-5.9275,M3,0.5,7517,56772,496
spec-7648-57329-0485.fits,sdssdr12,-133.6933333,K2,-1,7648,57329,485
spec-8233-57887-0609.fits,sdssdr12,72.885,M5,0.5,8233,57887,609
spec-7430-57105-0180.fits,sdssdr12,-14.1075,M0,0.5,7430,57105,180
spec-7664-57367-0729.fits,sdssdr12,-253.3616667,F8,-0.5,7664,57367,729
spec-7275-57093-0107.fits,sdssdr12,-23.8425,M3,0.5,7275,57093,107
spec-7516-56782-0710.fits,sdssdr12,5.598333333,M2+C3,0,7516,56782,710
spec-7305-56991-0376.fits,sdssdr12,66.9225,G3,0,7305,56991,376
spec-3189-54833-0228.fits,sdssdr12,-8.268333333,F3,0,3189,54833,228
spec-7300-56707-0312.fits,sdssdr12,6.275,M3,0.5,7300,56707,312
spec-8521-58175-0314.fits,sdssdr12,-13.85833333,M5,0.5,8521,58175,314
spec-7303-57013-0227.fits,sdssdr12,-1.815,M0,0.5,7303,57013,227
spec-7661-57286-0454.fits,sdssdr12,-33.6175,M6,0,7661,57286,454
spec-7913-57333-0746.fits,sdssdr12,36.33833333,M2,1,7913,57333,746
spec-7392-56992-0853.fits,sdssdr12,-24.01666667,G3,-1,7392,56992,853
spec-7515-56781-0916.fits,sdssdr12,20.8825,M1,0.5,7515,56781,916
spec-1568-53169-0165.fits,sdssdr12,-243.1383333,F6,-1.5,1568,53169,165
spec-8377-57783-0792.fits,sdssdr12,81.99666666,M5,0.5,8377,57783,792
spec-2491-53855-0307.fits,sdssdr12,26.0525,F6,-1.5,2491,53855,307
spec-7397-57129-0836.fits,sdssdr12,68.23166666,M6,0,7397,57129,836
spec-7310-56693-0664.fits,sdssdr12,36.135,M4,0.5,7310,56693,664
spec-8205-58143-0202.fits,sdssdr12,-64.62,G9,-0.5,8205,58143,202
spec-8216-58172-0377.fits,sdssdr12,-52.5775,M4,0.5,8216,58172,377
spec-7303-57013-0548.fits,sdssdr12,35.1925,M3,-1,7303,57013,548
spec-7613-56988-0045.fits,sdssdr12,-23.54,M4,0.5,7613,56988,45
spec-7318-56990-0114.fits,sdssdr12,-76.79166666,M1,0.5,7318,56990,114
spec-8511-57901-0968.fits,sdssdr12,-18.43166667,M2+C3,0,8511,57901,968
spec-8878-57785-0935.fits,sdssdr12,-74.6775,M4,0.5,8878,57785,935
spec-11119-58485-0726.fits,sdssdr12,16.18,M2,0,11119,58485,726
spec-6476-56358-0036.fits,sdssdr12,-14.29,M8,0,6476,56358,36
spec-7648-57329-0610.fits,sdssdr12,-253.6325,F5,-2,7648,57329,610
spec-7306-56684-0406.fits,sdssdr12,49.52833333,G9+K5,0,7306,56684,406
spec-7303-57013-0118.fits,sdssdr12,-52.92333333,M2,1,7303,57013,118
spec-8747-57401-0087.fits,sdssdr12,6.6775,M5,0.5,8747,57401,87
spec-7703-57333-0362.fits,sdssdr12,-16.0225,M5,0.5,7703,57333,362
spec-7375-56981-0346.fits,sdssdr12,15.325,K3,-2,7375,56981,346
spec-8418-58199-0322.fits,sdssdr12,-104.3066667,M3,0.5,8418,58199,322
spec-8364-58138-0246.fits,sdssdr12,-12.80666667,M5,0.5,8364,58138,246
spec-7678-57282-0484.fits,sdssdr12,-109.8725,K4+WD2,0,7678,57282,484
spec-6031-56091-0840.fits,sdssdr12,-151.2216667,F1,-1.5,6031,56091,840
spec-5368-56001-0434.fits,sdssdr12,68.36166666,F0,-1.5,5368,56001,434
spec-8855-57780-0818.fits,sdssdr12,-3.9175,M4,0.5,8855,57780,818
spec-7623-56901-0331.fits,sdssdr12,-39.065,M5,0.5,7623,56901,331
spec-7626-56934-0172.fits,sdssdr12,-169.4833333,G9,-0.5,7626,56934,172
spec-7302-57012-0928.fits,sdssdr12,54.50166667,K7,0.5,7302,57012,928
spec-7647-57655-0651.fits,sdssdr12,-53.43333333,F7+G4,0,7647,57655,651
spec-7426-56771-0795.fits,sdssdr12,23.43833333,C1,0,7426,56771,795
spec-8187-57423-0760.fits,sdssdr12,20.5475,M4,0.5,8187,57423,760
spec-8526-57898-0386.fits,sdssdr12,-108.6683333,M4,0.5,8526,57898,386
spec-7408-56780-0651.fits,sdssdr12,23.87166667,M0,-0.5,7408,56780,651
spec-8066-57544-0452.fits,sdssdr12,-46.41,M2,1,8066,57544,452
spec-10745-58277-0821.fits,sdssdr12,-43.34166667,M2,1,10745,58277,821
spec-7752-58072-0882.fits,sdssdr12,-85.33,K7+M1,0,7752,58072,882
spec-11070-58452-0492.fits,sdssdr12,0.395,M3,0.5,11070,58452,492
spec-7680-58131-0798.fits,sdssdr12,-52.23,M0,0.5,7680,58131,798
spec-7868-57006-0550.fits,sdssdr12,6.9275,M6,0,7868,57006,550
spec-7394-57131-0264.fits,sdssdr12,-9.8775,M6,0,7394,57131,264
spec-7748-58396-0672.fits,sdssdr12,-142.7866667,G7+C1,0,7748,58396,672
spec-7575-56947-0666.fits,sdssdr12,49.66,M4,0.5,7575,56947,666
spec-8283-57064-0206.fits,sdssdr12,87.53833333,K5,-0.5,8283,57064,206
spec-8832-57445-0407.fits,sdssdr12,-42.30833333,M3,0.5,8832,57445,407
spec-7308-56709-0940.fits,sdssdr12,39.12833333,M4,0.5,7308,56709,940
spec-11080-58401-0737.fits,sdssdr12,-4.271666667,M5,0.5,11080,58401,737
spec-7324-56935-0526.fits,sdssdr12,-13.68833333,M5,0.5,7324,56935,526
spec-7394-57131-0634.fits,sdssdr12,-2.25,K7,-0.5,7394,57131,634
spec-8363-58140-0432.fits,sdssdr12,86.1475,M3,0.5,8363,58140,432
spec-7297-57040-0835.fits,sdssdr12,-223.8,K1,-2,7297,57040,835
spec-8283-57064-0656.fits,sdssdr12,-98.41833333,M2,1,8283,57064,656
spec-8362-57732-0750.fits,sdssdr12,-25.2225,M3,0.5,8362,57732,750
spec-10753-58242-0769.fits,sdssdr12,-88.13,K4+WD6,0,10753,58242,769
spec-7750-58402-0600.fits,sdssdr12,-16.30166667,K3,0.5,7750,58402,600
spec-10747-58220-0736.fits,sdssdr12,-3.85,M2,1,10747,58220,736
spec-7406-56805-0936.fits,sdssdr12,-50.955,M5,0.5,7406,56805,936
spec-7292-56709-0634.fits,sdssdr12,-10.81833333,M3,-1,7292,56709,634
spec-8383-57518-0342.fits,sdssdr12,-86.4375,M2,1,8383,57518,342
spec-8376-57786-0470.fits,sdssdr12,-16.11666667,M5,0.5,8376,57786,470
spec-8754-58425-0778.fits,sdssdr12,-51.28166667,M2,1,8754,58425,778
spec-1776-53858-0576.fits,sdssdr12,253.775,F7,-1,1776,53858,576
spec-2099-53469-0067.fits,sdssdr12,83.23,F3,-2,2099,53469,67
spec-8384-57513-0246.fits,sdssdr12,-17.20666667,M1,0.5,8384,57513,246
spec-8385-57511-0770.fits,sdssdr12,-243.31,K5,-2,8385,57511,770
spec-7666-57339-0525.fits,sdssdr12,-49.24,K5,-0.5,7666,57339,525
spec-7418-57165-0806.fits,sdssdr12,14.01,M3,0.5,7418,57165,806
spec-7300-56707-0538.fits,sdssdr12,-65.55,M2,0,7300,56707,538
spec-8496-58159-0318.fits,sdssdr12,-81.25333333,M5,0.5,8496,58159,318
spec-7301-56746-0161.fits,sdssdr12,33.62333333,M1,-0.5,7301,56746,161
spec-8218-57519-0056.fits,sdssdr12,5.63,M4,0.5,8218,57519,56
spec-7320-56722-0796.fits,sdssdr12,-5.635,M5,0.5,7320,56722,796
spec-7433-57166-0664.fits,sdssdr12,14.035,M4,0.5,7433,57166,664
spec-1754-53385-0456.fits,sdssdr12,-112.7866667,F2,-0.5,1754,53385,456
spec-7302-57012-0494.fits,sdssdr12,12.25166667,M2,1,7302,57012,494
spec-7764-58042-0295.fits,sdssdr12,-252.065,F5,-2,7764,58042,295
spec-8749-57684-0608.fits,sdssdr12,16.06,M3,0.5,8749,57684,608
spec-8869-57481-0424.fits,sdssdr12,3.475,M5,0.5,8869,57481,424
spec-8068-57185-0385.fits,sdssdr12,-42.355,M5,0.5,8068,57185,385
spec-10257-58526-0180.fits,sdssdr12,-61.9075,G9,-0.5,10257,58526,180
spec-7727-58152-0458.fits,sdssdr12,-104.545,G8,0,7727,58152,458
spec-8841-57425-0638.fits,sdssdr12,-57.1075,M7,0.5,8841,57425,638
spec-8433-57488-0471.fits,sdssdr12,-24.4825,M5,0.5,8433,57488,471
spec-10288-58131-0398.fits,sdssdr12,27.51166667,M1,0.5,10288,58131,398
spec-7673-57329-0155.fits,sdssdr12,-63.79666666,K7,0.5,7673,57329,155
spec-7616-56902-0703.fits,sdssdr12,-22.1625,M4,0.5,7616,56902,703
spec-7393-56749-0250.fits,sdssdr12,-2.945,M3,0.5,7393,56749,250
spec-11046-58398-0823.fits,sdssdr12,80.68166666,M5,0.5,11046,58398,823
spec-3299-54908-0263.fits,sdssdr12,65.21666666,F3,0,3299,54908,263
spec-7849-56980-0952.fits,sdssdr12,10.0075,M4,0.5,7849,56980,952
spec-7408-56780-0597.fits,sdssdr12,-56.05333333,M3,-1,7408,56780,597
spec-8302-57389-0861.fits,sdssdr12,32.52,K7,-0.5,8302,57389,861
spec-8491-57488-0320.fits,sdssdr12,14.46666667,K2+M0,0,8491,57488,320
spec-7699-57574-0224.fits,sdssdr12,-7.355,M4,0.5,7699,57574,224
spec-4232-55447-0722.fits,sdssdr12,-24.84166667,K1,-1,4232,55447,722
spec-7611-56946-0543.fits,sdssdr12,-110.5,M1,0.5,7611,56946,543
spec-8215-58197-0391.fits,sdssdr12,-36.86333333,M4,0.5,8215,58197,391
spec-7303-57013-0374.fits,sdssdr12,-201.605,K1,-1,7303,57013,374
spec-8745-57391-0626.fits,sdssdr12,-68.75333333,K7,0.5,8745,57391,626
spec-7275-57093-0054.fits,sdssdr12,55.005,M0,0.5,7275,57093,54
